repo,file_path,duration_days,event,init_cc,cc_lm,cc_slope,loc_lm,loc_delta,mi_lm,n_authors,lm_days,nesting_lm,comment_ratio_lm,docstring_ratio_lm,max_params_lm,n_except_lm,fan_in_lm,fan_out_lm
scrapy,scrapy/trunk/scrapy/utils/iterators.py,36,1,5.0,5.0,0.0,65,41,80.64032842765243,1,35,3.0,0.0,0.4,3.0,0.0,0,3
scrapy,scrapy/trunk/scrapy/utils/python.py,32,0,4.0,5.0,1.0,101,45,72.59622728928143,2,178,4.0,0.0,0.6666666666666666,3.0,1.0,0,2
scrapy,scrapy/trunk/setup.py,203,1,2.0,2.0,0.0,29,-1,100.0,2,1,2.0,0.0,0.0,2.0,0.0,0,3
scrapy,scrapy/utils/conf.py,50,0,4.0,4.0,0.0,42,28,77.49619768058774,1,375,3.0,0.0,0.4,2.0,0.0,0,4
scrapy,scrapy/utils/decorator.py,385,0,1.0,1.0,0.0,21,-4,88.12716877797794,3,7,4.0,0.0,0.25,1.0,0.0,0,3
scrapy,scrapy/utils/defer.py,83,0,3.0,3.0,0.0,40,-48,100.0,2,2,3.0,0.0,0.6666666666666666,2.0,1.0,0,1
scrapy,scrapy/utils/iterators.py,6,0,7.0,7.0,0.0,108,42,66.0279682021408,3,52,3.0,0.0,0.2,4.0,1.0,0,4
scrapy,scrapy/utils/markup.py,351,0,3.0,3.0,0.0,149,3,72.06047242489629,1,1,5.0,0.017241379310344827,0.7272727272727273,3.0,2.0,0,3
scrapy,scrapy/utils/request.py,377,0,8.0,9.0,1.0,87,-2,74.28655650929704,1,29,6.0,0.0,1.0,3.0,0.0,0,4
scrapy,scrapy/utils/response.py,16,0,7.0,7.0,0.0,76,25,76.21618578996373,2,75,3.0,0.047619047619047616,0.8571428571428571,2.0,0.0,0,4
scrapy,scrapy/utils/serialize.py,3,0,7.0,8.0,1.0,120,4,55.577995501693096,1,73,8.0,0.0,0.2857142857142857,2.0,0.0,0,5
scrapy,scrapy/utils/signal.py,351,1,2.0,3.0,1.0,17,3,98.64415552361811,1,2,3.0,0.0,1.0,0.0,0.0,3,1
scrapy,scrapy/utils/url.py,294,1,7.0,7.0,0.0,159,1,65.57968784733987,2,2,3.0,0.05384615384615385,0.8333333333333334,5.0,1.0,0,6
scrapy,scrapy/webservice.py,91,0,4.0,3.0,-1.0,96,9,64.83515642081724,1,77,2.0,0.0,0.0625,3.0,1.0,0,2
scrapy,scrapy/xpath/document.py,7,0,3.0,3.0,0.0,40,9,88.75805649801727,1,27,2.0,0.15625,0.2,3.0,2.0,0,2
scrapy,scrapy/xpath/selector.py,11,0,8.0,8.0,0.0,146,5,69.34794256599957,1,85,5.0,0.01694915254237288,0.7222222222222222,6.0,3.0,0,2
scrapy,scrapyd/app.py,1,0,1.0,1.0,0.0,38,-3,100.0,1,87,1.0,0.0,0.0,0.0,0.0,0,9
scrapy,scrapyd/config.py,77,0,3.0,3.0,0.0,48,8,66.82407921474599,1,10,3.0,0.0,0.1111111111111111,4.0,1.0,2,4
scrapy,scrapyd/eggutils.py,45,1,1.0,1.0,0.0,36,3,100.0,1,16,3.0,0.09375,0.3333333333333333,2.0,0.0,0,7
scrapy,scrapyd/interfaces.py,77,0,2.0,2.0,0.0,75,5,100.0,1,10,1.0,0.0,0.9375,3.0,0.0,6,1
scrapy,scrapyd/launcher.py,77,0,2.0,2.0,0.0,83,1,44.25074373521903,1,10,2.0,0.0,0.0,4.0,0.0,1,7
scrapy,scrapyd/poller.py,10,0,4.0,4.0,0.0,35,3,100.0,1,87,3.0,0.0,0.0,3.0,0.0,1,4
scrapy,setup.py,448,0,4.0,4.0,0.0,106,8,69.98389965888362,2,69,3.0,0.22826086956521738,0.2,2.0,0.0,0,5
sentry-python,scripts/build_aws_lambda_layer.py,28,1,2.0,2.0,0.0,94,21,84.19190017696604,2,467,2.0,0.0625,0.125,2.0,0.0,0,5
sentry-python,scripts/init_serverless_sdk.py,112,1,2.0,2.0,0.0,39,1,100.0,2,25,2.0,0.0625,1.0,2.0,1.0,0,3
sentry-python,scripts/split-tox-gh-actions/split-tox-gh-actions.py,119,1,13.0,13.0,0.0,160,5,59.97665116052825,2,155,5.0,0.08064516129032258,1.0,3.0,2.0,0,6
sentry-python,sentry_minimal.py,13,0,2.0,2.0,0.0,86,30,47.478532154835094,2,28,3.0,0.0,0.0,3.0,1.0,1,2
sentry-python,sentry_sdk/_compat.py,40,1,1.0,1.0,0.0,37,8,91.48795325269724,2,34,2.0,0.0,0.0,4.0,0.0,4,5
sentry-python,sentry_sdk/_queue.py,321,0,9.0,9.0,0.0,228,0,59.89422414723841,2,899,8.0,0.08791208791208792,0.7222222222222222,4.0,0.0,0,5
sentry-python,sentry_sdk/api.py,1794,1,2.0,2.0,0.0,38,-25,58.92817324277239,1,27,2.0,0.0,0.0,4.0,0.0,1,5
sentry-python,sentry_sdk/client.py,2,1,7.0,7.0,0.0,82,5,41.56672234690743,2,33,3.0,0.0,0.3333333333333333,3.0,0.0,1,6
sentry-python,sentry_sdk/consts.py,1823,0,2.0,2.0,0.0,75,0,95.27744718952432,1,1,1.0,0.06666666666666667,0.0,26.0,0.0,0,4
sentry-python,sentry_sdk/crons/api.py,347,0,4.0,4.0,0.0,58,1,82.4197895038227,2,24,2.0,0.044444444444444446,0.0,5.0,0.0,0,3
sentry-python,sentry_sdk/crons/decorator.py,71,1,1.0,2.0,1.0,71,-4,91.78229496424967,3,287,2.0,0.01818181818181818,0.5,1.0,1.0,0,4
sentry-python,sentry_sdk/debug.py,1954,0,4.0,5.0,1.0,39,15,56.8245323316181,1,44,2.0,0.0,0.0,2.0,0.0,0,3
sentry-python,sentry_sdk/envelope.py,1442,0,9.0,9.0,0.0,295,1,46.62068981034482,3,110,4.0,0.10588235294117647,0.0,6.0,0.0,0,6
sentry-python,sentry_sdk/hub.py,3,1,5.0,5.0,0.0,174,5,40.19225273859473,2,28,4.0,0.0,0.4,4.0,1.0,1,8
sentry-python,sentry_sdk/integrations/__init__.py,35,1,4.0,2.0,-2.0,41,13,59.82610554858556,1,1,3.0,0.0,0.0,2.0,0.0,1,3
sentry-python,sentry_sdk/integrations/_wsgi_common.py,2031,0,10.0,10.0,0.0,111,-4,37.69692771331707,1,6,4.0,0.0,0.0,2.0,2.0,0,2
sentry-python,sentry_sdk/integrations/aiohttp.py,271,1,3.0,3.0,0.0,94,-8,64.33998535397551,1,43,5.0,0.057971014492753624,0.0,2.0,2.0,1,5
sentry-python,sentry_sdk/integrations/argv.py,1754,0,2.0,2.0,0.0,32,7,90.7570331549545,1,221,4.0,0.17391304347826086,0.0,2.0,0.0,0,4
sentry-python,sentry_sdk/integrations/ariadne.py,7,0,4.0,4.0,0.0,177,-2,60.23788655376745,2,162,5.0,0.08088235294117647,0.18181818181818182,3.0,2.0,1,5
sentry-python,sentry_sdk/integrations/arq.py,384,0,5.0,6.0,1.0,209,5,54.669108285037915,3,103,4.0,0.07894736842105263,0.0,3.0,3.0,1,5
sentry-python,sentry_sdk/integrations/asgi.py,259,1,5.0,5.0,0.0,149,31,60.486571172851626,1,65,5.0,0.04201680672268908,0.4166666666666667,4.0,1.0,0,4
sentry-python,sentry_sdk/integrations/asyncio.py,613,0,3.0,2.0,-1.0,93,28,81.10032374587931,1,2,7.0,0.2,0.0,2.0,3.0,12,5
sentry-python,sentry_sdk/integrations/asyncpg.py,195,0,5.0,5.0,0.0,210,7,50.84073213728204,2,92,5.0,0.03184713375796178,0.0,4.0,3.0,1,5
sentry-python,sentry_sdk/integrations/atexit.py,2029,0,3.0,3.0,0.0,43,10,73.22992413454006,1,5,3.0,0.0,0.14285714285714285,2.0,0.0,1,5
sentry-python,sentry_sdk/integrations/aws_lambda.py,53,1,4.0,4.0,0.0,121,11,55.51117733086845,1,10,6.0,0.05263157894736842,0.0,2.0,1.0,0,4
sentry-python,sentry_sdk/integrations/beam.py,1640,0,4.0,4.0,0.0,185,36,66.82330241877291,3,49,5.0,0.10884353741496598,0.45454545454545453,2.0,4.0,0,7
sentry-python,sentry_sdk/integrations/boto3.py,623,0,3.0,4.0,1.0,132,10,67.70123605913669,2,710,4.0,0.125,0.0,3.0,3.0,2,4
sentry-python,sentry_sdk/integrations/bottle.py,1131,1,3.0,3.0,0.0,181,13,63.015971861489994,2,72,5.0,0.12318840579710146,0.0,3.0,3.0,1,4
sentry-python,sentry_sdk/integrations/celery.py,74,1,3.0,3.0,0.0,46,0,63.01788721839533,1,5,3.0,0.0,0.0,3.0,1.0,2,4
sentry-python,sentry_sdk/integrations/clickhouse_driver.py,124,0,2.0,3.0,1.0,156,5,63.78362420406373,2,160,4.0,0.10526315789473684,0.0,2.0,1.0,1,3
sentry-python,sentry_sdk/integrations/dedupe.py,2029,0,2.0,2.0,0.0,24,-10,68.72301924445021,1,1,4.0,0.0,0.0,2.0,0.0,1,1
sentry-python,sentry_sdk/integrations/django.py,1,1,4.0,2.0,-2.0,86,-16,100.0,1,9,4.0,0.017543859649122806,0.0,2.0,1.0,11,4
sentry-python,sentry_sdk/integrations/django/__init__.py,79,1,4.0,4.0,0.0,112,10,63.98246997312269,1,1,3.0,0.1,0.0,2.0,4.0,6,4
sentry-python,sentry_sdk/integrations/django/asgi.py,1482,0,1.0,1.0,0.0,52,20,90.1208020945329,1,175,3.0,0.1111111111111111,0.2,4.0,0.0,0,2
sentry-python,sentry_sdk/integrations/django/middleware.py,1731,0,2.0,2.0,0.0,126,19,69.10143110465329,1,14,4.0,0.11702127659574468,0.09090909090909091,2.0,0.0,0,4
sentry-python,sentry_sdk/integrations/django/templates.py,1937,0,9.0,9.0,0.0,116,13,60.358563535214465,1,57,4.0,0.08695652173913043,0.0,1.0,1.0,0,2
sentry-python,sentry_sdk/integrations/django/transactions.py,1917,0,11.0,11.0,0.0,133,-11,70.14745614980346,1,143,4.0,0.1346153846153846,0.5,4.0,3.0,0,4
sentry-python,sentry_sdk/integrations/django/views.py,1409,0,3.0,3.0,0.0,55,-1,80.37868495913092,2,1,3.0,0.16216216216216217,0.0,2.0,2.0,0,3
sentry-python,sentry_sdk/integrations/excepthook.py,2113,0,2.0,3.0,1.0,32,5,100.0,1,7,3.0,0.1,0.0,3.0,0.0,0,2
sentry-python,sentry_sdk/integrations/falcon.py,1584,1,3.0,3.0,0.0,176,4,60.664934625817644,3,61,4.0,0.12307692307692308,0.045454545454545456,3.0,1.0,1,4
sentry-python,sentry_sdk/integrations/fastapi.py,643,0,8.0,8.0,0.0,124,1,65.65656846082156,2,2,5.0,0.08695652173913043,0.09090909090909091,4.0,2.0,2,4
sentry-python,sentry_sdk/integrations/flask.py,11,1,5.0,6.0,1.0,121,9,58.017541002844474,1,1,4.0,0.05154639175257732,0.0,2.0,8.0,1,5
sentry-python,sentry_sdk/integrations/gcp.py,1392,0,3.0,3.0,0.0,180,3,65.87987024710468,1,12,5.0,0.07913669064748201,0.1111111111111111,2.0,1.0,0,6
sentry-python,sentry_sdk/integrations/gnu_backtrace.py,1842,0,16.0,16.0,0.0,110,1,58.40131032432386,2,83,5.0,0.05952380952380952,0.0,2.0,0.0,0,3
sentry-python,sentry_sdk/integrations/gql.py,7,0,5.0,5.0,0.0,143,0,63.906266693606455,2,168,4.0,0.07272727272727272,0.1,2.0,6.0,1,4
sentry-python,sentry_sdk/integrations/graphene.py,44,0,4.0,4.0,0.0,113,-1,65.3937021740107,2,162,4.0,0.058823529411764705,0.0,2.0,1.0,1,4
sentry-python,sentry_sdk/integrations/grpc/aio/server.py,129,0,9.0,9.0,0.0,98,2,67.36834673383431,3,99,6.0,0.1038961038961039,0.0,3.0,3.0,2,4
sentry-python,sentry_sdk/integrations/grpc/server.py,129,0,3.0,3.0,0.0,65,0,72.27627269932024,3,322,5.0,0.0784313725490196,0.0,3.0,2.0,2,4
sentry-python,sentry_sdk/integrations/httpx.py,282,1,2.0,2.0,0.0,96,12,71.70894735439093,3,497,4.0,0.06666666666666667,0.14285714285714285,2.0,1.0,1,3
sentry-python,sentry_sdk/integrations/huey.py,479,0,3.0,3.0,0.0,159,4,60.856257368039394,3,36,4.0,0.0847457627118644,0.0,3.0,2.0,1,6
sentry-python,sentry_sdk/integrations/logging.py,38,1,4.0,5.0,1.0,71,22,63.52719559779751,1,4,2.0,0.03773584905660377,0.0,2.0,1.0,2,3
sentry-python,sentry_sdk/integrations/modules.py,1604,1,3.0,3.0,0.0,37,0,60.12467230232257,1,106,3.0,0.0,0.0,2.0,1.0,0,3
sentry-python,sentry_sdk/integrations/openai.py,103,0,21.0,21.0,0.0,306,26,42.56446985258167,2,1,12.0,0.0642570281124498,0.0,4.0,6.0,1,5
sentry-python,sentry_sdk/integrations/opentelemetry/span_processor.py,522,0,13.0,13.0,0.0,284,47,48.57785061999198,2,35,4.0,0.05,0.4166666666666667,3.0,0.0,0,5
sentry-python,sentry_sdk/integrations/pure_eval.py,1240,0,6.0,6.0,0.0,139,34,65.98001198770453,1,105,4.0,0.16666666666666666,0.0,2.0,3.0,0,8
sentry-python,sentry_sdk/integrations/pymongo.py,424,0,14.0,14.0,0.0,186,2,54.86319585417325,3,174,5.0,0.0958904109589041,0.0,2.0,5.0,1,5
sentry-python,sentry_sdk/integrations/pyramid.py,2015,0,3.0,3.0,0.0,162,13,43.757049993576,2,57,6.0,0.008333333333333333,0.0,3.0,3.0,1,6
sentry-python,sentry_sdk/integrations/quart.py,692,0,7.0,4.0,-3.0,189,17,62.178135127788245,2,210,4.0,0.11643835616438356,0.0,4.0,3.0,1,5
sentry-python,sentry_sdk/integrations/redis.py,81,1,2.0,2.0,0.0,47,3,66.6838428366914,1,55,5.0,0.0,0.0,2.0,0.0,1,3
sentry-python,sentry_sdk/integrations/redis/__init__.py,224,0,7.0,7.0,0.0,283,17,50.77916964734425,3,92,4.0,0.09259259259259259,0.05555555555555555,5.0,6.0,2,6
sentry-python,sentry_sdk/integrations/redis/asyncio.py,140,0,1.0,1.0,0.0,73,5,76.84692785393666,3,149,4.0,0.07272727272727272,0.0,4.0,0.0,18,5
sentry-python,sentry_sdk/integrations/rq.py,422,1,2.0,2.0,0.0,92,10,68.65053902103035,1,67,5.0,0.09090909090909091,0.0,2.0,0.0,1,4
sentry-python,sentry_sdk/integrations/sanic.py,513,1,3.0,3.0,0.0,160,8,53.691190911303245,1,2,5.0,0.05982905982905983,0.0,2.0,1.0,1,5
sentry-python,sentry_sdk/integrations/serverless.py,1829,0,3.0,3.0,0.0,51,4,53.260843554827595,1,30,6.0,0.0,0.0,2.0,1.0,0,3
sentry-python,sentry_sdk/integrations/socket.py,383,0,2.0,2.0,0.0,92,2,77.71561829545809,3,68,3.0,0.08823529411764706,0.125,6.0,1.0,3,4
sentry-python,sentry_sdk/integrations/spark/spark_driver.py,480,0,2.0,2.0,0.0,264,2,66.74028938339224,3,1233,6.0,0.18,0.05,2.0,1.0,0,4
sentry-python,sentry_sdk/integrations/spark/spark_worker.py,1297,0,4.0,4.0,0.0,125,4,61.90616253042069,2,321,6.0,0.06451612903225806,0.0,2.0,1.0,0,5
sentry-python,sentry_sdk/integrations/sqlalchemy.py,1465,1,6.0,6.0,0.0,72,1,73.2368106950168,1,49,2.0,0.07692307692307693,0.0,6.0,0.0,1,4
sentry-python,sentry_sdk/integrations/starlette.py,702,0,11.0,11.0,0.0,471,11,48.60264656188051,2,2,7.0,0.12876712328767123,0.2857142857142857,4.0,3.0,3,5
sentry-python,sentry_sdk/integrations/starlite.py,301,0,7.0,7.0,0.0,271,-1,49.39984039746106,2,228,6.0,0.009259259259259259,0.05555555555555555,4.0,1.0,1,4
sentry-python,sentry_sdk/integrations/stdlib.py,295,1,2.0,2.0,0.0,56,5,49.87338690138663,1,1,3.0,0.0,0.0,3.0,1.0,0,3
sentry-python,sentry_sdk/integrations/strawberry.py,147,0,5.0,5.0,0.0,413,8,47.85594492947309,1,110,6.0,0.10377358490566038,0.0,4.0,3.0,1,7
sentry-python,sentry_sdk/integrations/threading.py,1739,0,2.0,2.0,0.0,73,8,70.0847975052421,2,129,4.0,0.0392156862745098,0.0,2.0,1.0,6,5
sentry-python,sentry_sdk/integrations/tornado.py,1973,0,5.0,6.0,1.0,168,10,49.75255041189962,2,48,5.0,0.04,0.0,4.0,0.0,1,5
sentry-python,sentry_sdk/integrations/trytond.py,383,0,3.0,3.0,0.0,55,-1,88.6747102053609,3,1246,4.0,0.12195121951219512,0.0,3.0,0.0,1,3
sentry-python,sentry_sdk/metrics.py,50,1,8.0,9.0,1.0,658,34,38.829821896033714,1,18,6.0,0.1316270566727605,0.16363636363636364,7.0,1.0,0,11
sentry-python,sentry_sdk/scope.py,38,1,9.0,10.0,1.0,85,9,44.312111947600584,2,33,2.0,0.0,0.0,3.0,0.0,2,0
sentry-python,sentry_sdk/scrubber.py,222,1,5.0,5.0,0.0,142,25,62.01144712383515,3,120,6.0,0.1111111111111111,0.0,2.0,0.0,0,2
sentry-python,sentry_sdk/serializer.py,1678,0,28.0,28.0,0.0,293,26,43.26006374331792,2,35,5.0,0.09871244635193133,0.0,4.0,0.0,0,5
sentry-python,sentry_sdk/session.py,321,0,17.0,17.0,0.0,175,2,59.46046407071232,3,757,3.0,0.05732484076433121,0.0,14.0,0.0,0,4
sentry-python,sentry_sdk/sessions.py,1410,0,16.0,17.0,1.0,253,17,51.129984260436636,1,36,5.0,0.06756756756756757,0.11764705882352941,13.0,0.0,0,8
sentry-python,sentry_sdk/stripping.py,4,0,9.0,8.0,-1.0,88,26,47.74210874493979,1,5,5.0,0.014285714285714285,0.0,3.0,0.0,1,2
sentry-python,sentry_sdk/tracing.py,41,1,8.0,8.0,0.0,262,168,42.81715332812442,2,67,5.0,0.009216589861751152,0.0,9.0,0.0,0,7
sentry-python,sentry_sdk/tracing_utils.py,292,1,10.0,10.0,0.0,412,4,51.38863699305709,3,60,4.0,0.1882716049382716,0.4117647058823529,6.0,2.0,0,8
sentry-python,sentry_sdk/transport.py,4,1,4.0,4.0,0.0,125,1,38.02361861845222,2,36,5.0,0.0,0.0,2.0,4.0,1,11
sentry-python,sentry_sdk/utils.py,1767,1,11.0,11.0,0.0,362,27,21.80875658729863,2,31,4.0,0.006779661016949152,0.20588235294117646,8.0,15.0,2,8
sentry-python,sentry_sdk/worker.py,348,1,4.0,4.0,0.0,99,4,39.18377843854785,1,11,4.0,0.0,0.0,3.0,1.0,0,4
sentry-python,setup.py,1321,0,1.0,1.0,0.0,75,0,100.0,3,9,2.0,0.030303030303030304,0.5,1.0,0.0,0,2
sentry-python,tests/conftest.py,313,1,1.0,2.0,1.0,100,78,61.96516714725322,2,42,3.0,0.014084507042253521,0.06666666666666667,2.0,1.0,0,5
sentry-python,tests/integrations/aiohttp/test_aiohttp.py,205,1,8.0,8.0,0.0,75,19,46.392975095507765,3,105,2.0,0.0,0.0,4.0,0.0,0,2
sentry-python,tests/integrations/asgi/test_asgi.py,944,1,10.0,10.0,0.0,122,1,47.176259656538065,2,218,2.0,0.021505376344086023,0.0,3.0,0.0,0,4
sentry-python,tests/integrations/asyncio/test_asyncio.py,480,0,9.0,9.0,0.0,174,55,36.43984796359841,1,135,3.0,0.0,0.1,3.0,0.0,0,5
sentry-python,tests/integrations/asyncpg/test_asyncpg.py,50,1,5.0,5.0,0.0,461,2,44.92827849480921,3,23,2.0,0.01634877384196185,0.1,2.0,0.0,0,6
sentry-python,tests/integrations/aws_lambda/client.py,985,1,5.0,5.0,0.0,221,72,62.55246626596871,3,199,4.0,0.04891304347826087,0.3333333333333333,9.0,1.0,0,10
sentry-python,tests/integrations/aws_lambda/test_aws.py,497,1,11.0,11.0,0.0,220,36,48.266758165597146,1,12,4.0,0.027777777777777776,0.125,4.0,0.0,0,9
sentry-python,tests/integrations/beam/test_beam.py,1511,0,7.0,7.0,0.0,204,0,48.22526289238744,3,193,3.0,0.05,0.0,4.0,5.0,0,5
sentry-python,tests/integrations/boto3/test_s3.py,377,0,12.0,13.0,1.0,130,44,46.31766615883004,3,956,3.0,0.009523809523809525,0.0,2.0,1.0,0,6
sentry-python,tests/integrations/celery/test_celery.py,70,1,3.0,3.0,0.0,41,0,56.21775024494054,1,5,2.0,0.0,0.0,2.0,0.0,0,3
sentry-python,tests/integrations/celery/test_celery_beat_crons.py,344,0,5.0,5.0,0.0,237,-52,43.77461246007251,1,14,3.0,0.0,0.0,2.0,0.0,0,4
sentry-python,tests/integrations/cloud_resource_context/test_cloud_resource_context.py,285,1,4.0,4.0,0.0,411,5,42.07183854622853,3,100,4.0,0.011461318051575931,0.0,4.0,3.0,0,5
sentry-python,tests/integrations/conftest.py,2164,0,3.0,2.0,-1.0,58,7,56.92433130758554,1,2,3.0,0.0,0.0,1.0,0.0,0,2
sentry-python,tests/integrations/django/asgi/test_asgi.py,944,1,6.0,6.0,0.0,49,1,68.32728303039295,2,188,1.0,0.058823529411764705,0.0,4.0,0.0,0,5
sentry-python,tests/integrations/django/myapp/settings.py,2100,0,4.0,4.0,0.0,133,-10,79.89792111355308,1,5,2.0,0.19101123595505617,0.25,3.0,1.0,0,3
sentry-python,tests/integrations/django/myapp/urls.py,1259,0,1.0,1.0,0.0,91,6,90.91545225031729,3,146,2.0,0.024691358024691357,0.5,1.0,2.0,0,2
sentry-python,tests/integrations/django/myapp/views.py,2162,0,2.0,2.0,0.0,27,3,65.73914637138235,1,3,2.0,0.0,0.0,1.0,0.0,0,2
sentry-python,tests/integrations/django/test_basic.py,3,1,2.0,3.0,1.0,78,25,49.81772559753162,1,3,2.0,0.0,0.0,2.0,1.0,0,4
sentry-python,tests/integrations/django/test_db_query_data.py,167,0,20.0,20.0,0.0,231,105,33.23779414785435,2,45,4.0,0.0223463687150838,0.0,4.0,1.0,0,7
sentry-python,tests/integrations/django/test_transactions.py,1316,0,7.0,3.0,-4.0,62,-16,62.69221926031554,2,744,1.0,0.022727272727272728,0.0,0.0,1.0,0,4
sentry-python,tests/integrations/falcon/test_falcon.py,1705,0,5.0,5.0,0.0,307,0,30.951743991593073,2,184,5.0,0.0,0.0,5.0,1.0,0,5
sentry-python,tests/integrations/fastapi/test_fastapi.py,138,1,5.0,5.0,0.0,138,-5,60.64240873672331,2,43,2.0,0.06363636363636363,0.0,6.0,0.0,0,3
sentry-python,tests/integrations/flask/test_flask.py,597,1,7.0,7.0,0.0,128,2,38.46684988699531,1,2,3.0,0.0,0.0,4.0,1.0,0,4
sentry-python,tests/integrations/gcp/test_gcp.py,1392,0,10.0,5.0,-5.0,188,-198,52.76327942550224,2,12,4.0,0.052980132450331126,0.16666666666666666,2.0,0.0,0,7
sentry-python,tests/integrations/grpc/test_grpc.py,228,0,6.0,6.0,0.0,335,145,37.007901012632686,3,223,3.0,0.007936507936507936,0.15,4.0,0.0,0,9
sentry-python,tests/integrations/grpc/test_grpc_aio.py,158,0,6.0,6.0,0.0,253,16,41.97974156438373,3,70,2.0,0.0,0.16666666666666666,3.0,2.0,0,7
sentry-python,tests/integrations/httpx/test_httpx.py,152,1,7.0,6.0,-1.0,84,17,51.38216072897491,2,627,3.0,0.0,0.0,3.0,0.0,0,5
sentry-python,tests/integrations/huey/test_huey.py,213,0,12.0,12.0,0.0,175,34,30.831904720405017,2,302,3.0,0.0,0.0,3.0,1.0,0,4
sentry-python,tests/integrations/logging/test_logging.py,1299,1,5.0,5.0,0.0,22,3,62.87207607839149,1,3,1.0,0.0,0.0,1.0,0.0,0,2
sentry-python,tests/integrations/openai/test_openai.py,103,0,14.0,14.0,0.0,232,0,41.23014189135465,2,1,2.0,0.004975124378109453,0.0,4.0,1.0,0,5
sentry-python,tests/integrations/opentelemetry/test_propagator.py,248,0,6.0,6.0,0.0,253,4,59.091061334243136,3,189,2.0,0.0,0.875,0.0,1.0,0,4
sentry-python,tests/integrations/opentelemetry/test_span_processor.py,522,0,11.0,11.0,0.0,469,63,27.306312584369675,2,35,2.0,0.0,0.25,0.0,0.0,0,5
sentry-python,tests/integrations/pyramid/test_pyramid.py,287,1,5.0,5.0,0.0,274,31,31.293307061986578,2,57,3.0,0.0,0.0,5.0,0.0,0,7
sentry-python,tests/integrations/quart/test_quart.py,710,0,10.0,10.0,0.0,526,18,23.90192227422525,3,192,5.0,0.013020833333333334,0.0,7.0,2.0,0,5
sentry-python,tests/integrations/redis/test_redis.py,1077,1,2.0,2.0,0.0,26,1,70.69012901603358,1,55,1.0,0.0,0.0,2.0,0.0,0,2
sentry-python,tests/integrations/redis/test_redis_cache_module.py,1,0,38.0,38.0,0.0,273,85,35.88640379950294,1,11,2.0,0.03017241379310345,0.0,4.0,0.0,0,4
sentry-python,tests/integrations/requests/test_requests.py,1720,0,5.0,5.0,0.0,28,1,61.996062509517394,2,306,1.0,0.0,0.0,2.0,0.0,0,2
sentry-python,tests/integrations/rq/test_rq.py,628,1,6.0,6.0,0.0,72,26,48.7150745636784,1,113,2.0,0.0,0.0,2.0,0.0,0,5
sentry-python,tests/integrations/sanic/test_sanic.py,2075,0,10.0,10.0,0.0,163,58,41.78788790371206,1,22,3.0,0.00847457627118644,0.0,3.0,0.0,0,5
sentry-python,tests/integrations/spark/test_spark.py,1392,0,6.0,6.0,0.0,243,0,49.31097537019535,2,321,4.0,0.047058823529411764,0.0,4.0,1.0,0,5
sentry-python,tests/integrations/sqlalchemy/test_sqlalchemy.py,176,1,4.0,4.0,0.0,66,2,56.05042981183871,2,193,2.0,0.0,0.0,2.0,0.0,0,2
sentry-python,tests/integrations/starlette/test_starlette.py,45,1,6.0,6.0,0.0,564,-4,28.7170964135631,2,43,3.0,0.015184381778741865,0.0,6.0,7.0,0,9
sentry-python,tests/integrations/starlite/test_starlite.py,264,0,6.0,6.0,0.0,324,-2,34.837792186799184,3,265,3.0,0.011406844106463879,0.0,7.0,5.0,0,5
sentry-python,tests/integrations/stdlib/test_httplib.py,348,1,5.0,5.0,0.0,106,77,64.16703736160022,2,10,3.0,0.04819277108433735,0.2,2.0,2.0,0,5
sentry-python,tests/integrations/threading/test_threading.py,1311,1,6.0,6.0,0.0,114,49,50.13244925518786,2,230,3.0,0.024691358024691357,0.0,3.0,0.0,0,4
sentry-python,tests/integrations/tornado/test_tornado.py,737,1,7.0,7.0,0.0,139,24,57.501927317913584,1,96,3.0,0.08823529411764706,0.0,3.0,0.0,0,3
sentry-python,tests/integrations/trytond/test_trytond.py,119,0,4.0,4.0,0.0,126,-6,65.4547308160244,3,1510,3.0,0.010309278350515464,0.09090909090909091,5.0,0.0,0,6
sentry-python,tests/integrations/wsgi/test_wsgi.py,186,1,2.0,3.0,1.0,61,27,62.9837448927955,1,101,2.0,0.023255813953488372,0.0,3.0,0.0,0,3
sentry-python,tests/test_client.py,784,1,5.0,5.0,0.0,45,27,54.74799001397645,1,2,2.0,0.0,0.0,2.0,0.0,0,2
sentry-python,tests/test_crons.py,423,0,6.0,6.0,0.0,136,47,56.4415903733614,2,43,3.0,0.07,0.0,2.0,0.0,0,4
sentry-python,tests/test_envelope.py,47,1,4.0,5.0,1.0,135,68,61.163728955790766,3,357,3.0,0.03636363636363636,0.0,4.0,1.0,0,4
sentry-python,tests/test_metrics.py,50,1,18.0,18.0,0.0,567,63,12.28810759306919,1,18,7.0,0.017429193899782137,0.0,3.0,0.0,0,2
sentry-python,tests/test_monitor.py,295,0,7.0,7.0,0.0,85,-3,51.087114406587624,1,59,2.0,0.017543859649122806,0.0,3.0,0.0,0,2
sentry-python,tests/test_scrubber.py,287,0,6.0,6.0,0.0,172,16,47.12178878188843,2,77,3.0,0.0,0.0,2.0,4.0,0,3
sentry-python,tests/test_serializer.py,1317,1,2.0,3.0,1.0,27,4,83.30679752065865,1,82,2.0,0.1111111111111111,0.0,2.0,0.0,0,4
sentry-python,tests/test_sessions.py,1237,0,10.0,10.0,0.0,88,53,42.2558619287426,3,329,5.0,0.0,0.0,2.0,2.0,0,1
